Attack_ID,Attack_Name,Attack_Description,Category_Balanced,Category_Skewed,Constant_Flag,Redundant_Of_Category,Binary_Noisy,Risk_Score_Bucket,Sparse_Field,Mostly_Missing,High_Cardinality_Code,Uniform_Random_Text
175,Demo Spoofing F2-1,Este registro de prueba describe un componente de red ficticio sin relación con vulnerabilidades reales.,Beta,Dominant,Standard,Beta,True,Medium,,,N73XIMDD,aauzqmwrlc
996,Mock Injection C16-2,Caso ficticio generado para evaluar un mecanismo de autenticación simulado sin relación con vulnerabilidades reales.,Delta,Dominant,Standard,Delta,false,,,,4QQHN77T,leuoaujzjy
650,Dummy Breach C8-2,Caso ficticio generado para evaluar un mecanismo de autenticación simulado sin relación con vulnerabilidades reales.,Gamma,Dominant,Variant_A,Gamma,True,Critical,,,IYPC2WEM,nsvzdofpyv
327,Synthetic Exploit A13,Caso ficticio generado para evaluar una configuración de prueba insegura sin relación con vulnerabilidades reales.,Delta,Dominant,Standard,Delta,true,Critical,,,XGRXMDHB,zqbwjmluas
1033,Generic Compromise A7,El escenario sintético representa una condición de entrada no controlada con fines exclusivamente de validación del modelo.,Gamma,Dominant,Standard,Gamma,FALSE,Medium,,,QNZ7SY6Y,zcnumaibjn
938,Trial Hijack A10-2,El escenario sintético representa un componente de red ficticio generado aleatoriamente para pruebas de entropía.,Beta,Rare2,Standard,Beta,False ,Critical,,,23Q027EA,wilxbntptt
413,Dummy Breach F6,Este registro de prueba describe una configuración de prueba insegura como parte de un conjunto de datos sintético.,Alpha,Dominant,Standard,Alpha,False ,Critical,,,K9UK8ZZN,sbklnsdxsm
160,Fake Overflow D3-1,El escenario sintético representa una configuración de prueba insegura como parte de un conjunto de datos sintético.,Gamma,Dominant,Standard,Gamma,False,Medium,,,014B8IIF,mgpvtxvzxy
887,Dummy Breach C10,El escenario sintético representa una condición de entrada no controlada como parte de un conjunto de datos sintético.,Gamma,Dominant,Standard,Delta,true,,,,GN47Y8UW,spjudtdnzd
814,Dummy Breach A3,Este registro de prueba describe una dependencia simulada sin parches con fines exclusivamente de validación del modelo.,Gamma,Dominant,Standard,Gamma,FALSE,High,,,WBB9CBBA,jvseglociq
608,Generic Compromise C19-1,Caso ficticio generado para evaluar una dependencia simulada sin parches con fines exclusivamente de validación del modelo.,Gamma,Dominant,Standard,Gamma,false,Critical,,,K77CHI42,rxpxveyqoq
1084,Placeholder Attack E9,Este registro de prueba describe un mecanismo de autenticación simulado generado aleatoriamente para pruebas de entropía.,Gamma,Dominant,Standard,Gamma,TRUE,Critical,,,PCX1Z4TM,sehqnotxcr
53,Generic Compromise B7,Este registro de prueba describe una dependencia simulada sin parches con fines exclusivamente de validación del modelo.,Alpha,Dominant,Standard,Alpha,true,Medium,,,17EDJJLS,ceeognjpae
861,Synthetic Exploit A16-2,Caso ficticio generado para evaluar un mecanismo de autenticación simulado sin relación con vulnerabilidades reales.,Gamma,Dominant,Standard,Gamma, True,Low,,,ZWQ2GP0A,hseywmizhs
958,Mock Injection E9-2,Caso ficticio generado para evaluar una dependencia simulada sin parches con fines exclusivamente de validación del modelo.,Delta,Rare3,Standard,Delta, False,Medium,,,YIWRL54C,vaitjnnksk
983,Demo Spoofing E6,Este registro de prueba describe un mecanismo de autenticación simulado generado aleatoriamente para pruebas de entropía.,Gamma,Dominant,Standard,Gamma,FALSE,Low,,,MSY2704R,jyuqjxaica
80,Generic Compromise D19,Se simula la explotación de un mecanismo de autenticación simulado con fines exclusivamente de validación del modelo.,Beta,Dominant,Standard,Beta, True,,,,2S96NKMH,xzrnklxrws
697,Trial Hijack D14,El escenario sintético representa una configuración de prueba insegura con fines exclusivamente de validación del modelo.,Delta,Dominant,Standard,Delta,TRUE,High,,,1EXPACHK,mcbxdnjfib
862,Dummy Breach E16-2,Este registro de prueba describe una configuración de prueba insegura como parte de un conjunto de datos sintético.,Alpha,Dominant,Standard,Alpha, True,,,,W4HJMVDL,ivzpeixecq
1028,Generic Compromise A16-1,El escenario sintético representa una dependencia simulada sin parches como parte de un conjunto de datos sintético.,Delta,Dominant,Standard,Delta,True,,,,79KTT4SO,mbzqtidcya
716,Demo Spoofing F18-1,Caso ficticio generado para evaluar una configuración de prueba insegura generado aleatoriamente para pruebas de entropía.,Beta,Dominant,Standard,Beta, True,,,,LLI7NZCU,upaypgoxtg
923,Test Escalation B2,Se simula la explotación de un mecanismo de autenticación simulado como parte de un conjunto de datos sintético.,Beta,Dominant,Standard,Beta,false,,,,U2662NHO,dkjtccoosn
1193,Sample Bypass E8,El escenario sintético representa una configuración de prueba insegura con fines exclusivamente de validación del modelo.,Gamma,Dominant,Standard,Gamma,false,,,,IPWLEUK2,ixcalixhma
434,Synthetic Exploit B11-1,Caso ficticio generado para evaluar un componente de red ficticio como parte de un conjunto de datos sintético.,Gamma,Dominant,Standard,Gamma,True ,,,,GDKCUYST,krotbhgudu
308,Demo Spoofing C4-2,Este registro de prueba describe una configuración de prueba insegura generado aleatoriamente para pruebas de entropía.,Gamma,Dominant,Standard,Gamma,True ,,,,H5GVIE7F,gnbuxvzfhs
842,Placeholder Attack F10,Se simula la explotación de un componente de red ficticio con fines exclusivamente de validación del modelo.,Gamma,Dominant,Standard,Gamma,False,Low,,,I4YS6YNY,cvlradihjs
995,Generic Compromise A15-1,El escenario sintético representa un mecanismo de autenticación simulado como parte de un conjunto de datos sintético.,Gamma,Dominant,Standard,Gamma,True ,,Evento raro C,,07CCOES4,mabjwvkqoh
145,Sample Bypass D1-1,Se simula la explotación de un mecanismo de autenticación simulado con fines exclusivamente de validación del modelo.,Beta,Dominant,Standard,Beta,False ,Critical,,Valor excepcional,OAS1EEKN,zreurervzi
131,Generic Compromise E11-1,Caso ficticio generado para evaluar un mecanismo de autenticación simulado como parte de un conjunto de datos sintético.,Alpha,Dominant,Standard,Alpha, False,Critical,Evento raro C,,8MPONC5V,rphzsveqna
378,Placeholder Attack E5,Caso ficticio generado para evaluar una configuración de prueba insegura sin relación con vulnerabilidades reales.,Gamma,Dominant,Standard,Gamma,false,,,,PF4B0VSK,sbxpczgmzx
316,Fake Overflow F10,Se simula la explotación de una configuración de prueba insegura sin relación con vulnerabilidades reales.,Gamma,Dominant,Variant_B,Gamma,True,High,,,0R74QIHK,bvxzqlseer
1025,Demo Spoofing C6-1,El escenario sintético representa un mecanismo de autenticación simulado con fines exclusivamente de validación del modelo.,Alpha,Dominant,Standard,Alpha,False,,,,EBLGF9Y0,nxaeczltfd
1014,Trial Hijack F13,Se simula la explotación de una condición de entrada no controlada con fines exclusivamente de validación del modelo.,Gamma,Dominant,Standard,Gamma,False ,High,,,TBC7I7TU,rcrohgajac
82,Trial Hijack D15,Este registro de prueba describe una dependencia simulada sin parches sin relación con vulnerabilidades reales.,Beta,Dominant,Standard,Beta,TRUE,,,,I5CL3RLH,hymsxojxst
772,Placeholder Attack B12,Caso ficticio generado para evaluar un componente de red ficticio sin relación con vulnerabilidades reales.,Beta,Dominant,Standard,Beta,FALSE,High,,,9QO2S6UC,oujwjvdwci
1146,Generic Compromise C11-1,Caso ficticio generado para evaluar una configuración de prueba insegura generado aleatoriamente para pruebas de entropía.,Alpha,Dominant,Variant_B,Alpha,TRUE,Low,,,XLVHG2G4,mjngphcdva
1032,Sample Bypass E13-2,Este registro de prueba describe un componente de red ficticio como parte de un conjunto de datos sintético.,Gamma,Dominant,Standard,Gamma,False ,Medium,,,HVFG7IBD,rpdjdxugxh
396,Trial Hijack E9-2,El escenario sintético representa un mecanismo de autenticación simulado con fines exclusivamente de validación del modelo.,Delta,Dominant,Standard,Delta, False,High,,,F3VQL1IS,gbpirxcpbn
519,Generic Compromise B2-1,Este registro de prueba describe una configuración de prueba insegura sin relación con vulnerabilidades reales.,Gamma,Dominant,Standard,Gamma,false,,Evento raro C,,C5EETP9R,bsvzvndufl
130,Dummy Breach E2-1,Se simula la explotación de una condición de entrada no controlada sin relación con vulnerabilidades reales.,Delta,Dominant,Standard,Delta,True,Medium,,,FLKWD7KR,stattlwrgb
57,Generic Compromise E9,Este registro de prueba describe una configuración de prueba insegura como parte de un conjunto de datos sintético.,Gamma,Dominant,Standard,Gamma, False,Critical,,,QJ3MBL4P,sugxphsbys
1097,Demo Spoofing B0-2,Este registro de prueba describe un mecanismo de autenticación simulado con fines exclusivamente de validación del modelo.,Alpha,Dominant,Standard,Delta,False,High,,,31WQ2BY5,pqyyaserfh
1195,Synthetic Exploit F0,El escenario sintético representa una dependencia simulada sin parches con fines exclusivamente de validación del modelo.,Alpha,Dominant,Standard,Alpha, True,Low,,,KC3VJB53,ehmpcxnfjx
1178,Placeholder Attack E11,Este registro de prueba describe un mecanismo de autenticación simulado generado aleatoriamente para pruebas de entropía.,Beta,Dominant,Standard,Beta,False,Critical,,,DQ7623HR,jsjqurdawj
1053,Demo Spoofing A0-1,Este registro de prueba describe una configuración de prueba insegura como parte de un conjunto de datos sintético.,Beta,Dominant,Standard,Beta, True,,,,PED4NCBA,hwpevafszd
56,Mock Injection C17-1,Se simula la explotación de una dependencia simulada sin parches sin relación con vulnerabilidades reales.,Alpha,Dominant,Standard,Alpha,False,High,,,6UNW0TG3,vpisnuxbzu
393,Placeholder Attack C18,Este registro de prueba describe un mecanismo de autenticación simulado como parte de un conjunto de datos sintético.,Delta,Dominant,Standard,Delta,true,Critical,,,0USJ9T04,sbikxomndp
515,Fake Overflow C18,Este registro de prueba describe una condición de entrada no controlada generado aleatoriamente para pruebas de entropía.,Gamma,Dominant,Standard,Gamma, False,,Evento raro A,,ZHZAV72U,irvwxoabee
1154,Demo Spoofing A7-2,Este registro de prueba describe una condición de entrada no controlada como parte de un conjunto de datos sintético.,Gamma,Dominant,Standard,Gamma,False,,Evento raro A,,J070EU29,wgwcengwal
277,Fake Overflow F5,Caso ficticio generado para evaluar un mecanismo de autenticación simulado sin relación con vulnerabilidades reales.,Gamma,Dominant,Standard,Gamma,False,High,,,5IGH9ZDS,hzolcvffpi
664,Fake Overflow D18-1,El escenario sintético representa una configuración de prueba insegura como parte de un conjunto de datos sintético.,Delta,Dominant,Standard,Delta,false,Critical,,,DKW4VZD9,bxazunblvt
219,Synthetic Exploit A7,Se simula la explotación de una dependencia simulada sin parches como parte de un conjunto de datos sintético.,Alpha,Rare3,Standard,Alpha,True ,,,,H2FVKJD9,fpsprtnucu
5,Synthetic Exploit B5-1,Se simula la explotación de una dependencia simulada sin parches sin relación con vulnerabilidades reales.,Gamma,Dominant,Standard,Gamma, True,Medium,,,3820CGH2,dccvqzbibe
883,Placeholder Attack B19-2,El escenario sintético representa un mecanismo de autenticación simulado con fines exclusivamente de validación del modelo.,Beta,Dominant,Standard,Beta,true,Critical,,,DNX2AX87,pxjdcgmrrg
149,Generic Compromise A3-1,Este registro de prueba describe una condición de entrada no controlada con fines exclusivamente de validación del modelo.,Beta,Dominant,Standard,Beta,False ,High,,,RMKUV83H,vvgunoyctd
340,Mock Injection B13-1,Caso ficticio generado para evaluar un mecanismo de autenticación simulado como parte de un conjunto de datos sintético.,Delta,Dominant,Standard,Delta, True,Medium,,,YN69PM27,gpdrettcsz
484,Synthetic Exploit B15-1,Se simula la explotación de una dependencia simulada sin parches generado aleatoriamente para pruebas de entropía.,Delta,Dominant,Standard,Delta,false,Low,Evento raro B,,K6M2KWOU,ujvpowsacl
661,Placeholder Attack E5-2,Caso ficticio generado para evaluar una dependencia simulada sin parches sin relación con vulnerabilidades reales.,Gamma,Dominant,Standard,Gamma,false,,,,KV39K7PS,sudjraerhn
1175,Mock Injection B6-1,Se simula la explotación de un componente de red ficticio generado aleatoriamente para pruebas de entropía.,Gamma,Dominant,Standard,Gamma,FALSE,High,,,TCPCUX66,unybhozjvl
769,Mock Injection C7-2,Se simula la explotación de un mecanismo de autenticación simulado sin relación con vulnerabilidades reales.,Alpha,Dominant,Standard,Alpha,False,Low,,,PVZKP2AI,aldehyucuz
375,Demo Spoofing D3,Este registro de prueba describe una condición de entrada no controlada como parte de un conjunto de datos sintético.,Alpha,Dominant,Standard,Alpha,TRUE,High,,,7D1D9AAS,rpfqdnybyl
192,Test Escalation D17,Caso ficticio generado para evaluar una dependencia simulada sin parches generado aleatoriamente para pruebas de entropía.,Delta,Dominant,Standard,Delta,false,Critical,,,M8ENY8EN,fuktnyvdth
993,Mock Injection D12,Se simula la explotación de una dependencia simulada sin parches generado aleatoriamente para pruebas de entropía.,Delta,Dominant,Standard,Delta,True,Critical,,,1Q77AYOG,wpomdsxuzd
357,Sample Bypass B10-1,Este registro de prueba describe un mecanismo de autenticación simulado generado aleatoriamente para pruebas de entropía.,Beta,Rare2,Standard,Beta, True,Critical,,,IYWGZ9QX,ktgnkbgehq
252,Placeholder Attack E7,Este registro de prueba describe una condición de entrada no controlada como parte de un conjunto de datos sintético.,Gamma,Dominant,Standard,Gamma,FALSE,,,,CGW8FYJP,mudjsrzmst
288,Mock Injection B9,Este registro de prueba describe una condición de entrada no controlada con fines exclusivamente de validación del modelo.,Alpha,Dominant,Standard,Alpha,FALSE,,,,HWPDLD8X,llumnkloip
1134,Synthetic Exploit F17,Se simula la explotación de una configuración de prueba insegura generado aleatoriamente para pruebas de entropía.,Beta,Dominant,Standard,Beta, True,Low,,,VOY0965C,xncdtszfli
554,Test Escalation A12,Este registro de prueba describe un componente de red ficticio generado aleatoriamente para pruebas de entropía.,Gamma,Rare3,Standard,Gamma, True,High,,,7WBGIRI2,ppvmmxbbmm
346,Sample Bypass A0,Se simula la explotación de un componente de red ficticio generado aleatoriamente para pruebas de entropía.,Delta,Dominant,Standard,Delta, False,Critical,,,TV6241G1,xljysoorow
1011,Dummy Breach E13-1,El escenario sintético representa un mecanismo de autenticación simulado como parte de un conjunto de datos sintético.,Alpha,Dominant,Standard,Alpha,True ,,,,1YWDVHLX,twsinyumem
148,Generic Compromise D6,Caso ficticio generado para evaluar una condición de entrada no controlada con fines exclusivamente de validación del modelo.,Alpha,Dominant,Standard,Alpha,True,,,,BHLZC4TY,hxdjdmblil
722,Test Escalation A8,Este registro de prueba describe un componente de red ficticio generado aleatoriamente para pruebas de entropía.,Delta,Dominant,Standard,Delta,TRUE,,,,1IR5JJSG,lskecfjxwh
262,Trial Hijack C11-1,El escenario sintético representa una condición de entrada no controlada como parte de un conjunto de datos sintético.,Alpha,Dominant,Standard,Alpha,true,High,,,39YGBUFZ,rummvlknni
564,Demo Spoofing A6,Este registro de prueba describe un mecanismo de autenticación simulado con fines exclusivamente de validación del modelo.,Gamma,Dominant,Standard,Gamma,true,Low,,,Z6BS08UF,erhdsuclps
558,Test Escalation E18,Este registro de prueba describe un mecanismo de autenticación simulado como parte de un conjunto de datos sintético.,Beta,Dominant,Standard,Beta,False,Low,,,4RGN8IYO,vvgzgjkfvv
44,Mock Injection F18-1,Se simula la explotación de un componente de red ficticio generado aleatoriamente para pruebas de entropía.,Beta,Dominant,Standard,Beta,true,,,,7N7HRQ5Z,jldhcdvjih
511,Sample Bypass E17,Caso ficticio generado para evaluar un mecanismo de autenticación simulado generado aleatoriamente para pruebas de entropía.,Gamma,Dominant,Standard,Gamma,True ,High,,,EPFOFBD7,kcpbeqwayn
