ID,Name,Description,Abstraction,Likelihood Of Attack,Status,Redundant_Of_Category,Binary_Noisy,Typical Severity,Sparse_Field,Mostly_Missing,High_Cardinality_Code,Uniform_Random_Text,description_length_chars
637,Dummy Breach F8,Se simula la explotación de un componente de red ficticio como parte de un conjunto de datos sintético.,Delta,Dominant,Standard,Delta,FALSE,Medium,,,15BMZGXZ,cgoxeirxrl,103
950,Fake Overflow F2-1,El escenario sintético representa una dependencia simulada sin parches sin relación con vulnerabilidades reales.,Alpha,Dominant,Standard,Alpha,FALSE,Low,,,35BQN8TY,tecxakicah,112
155,Dummy Breach E8,El escenario sintético representa un mecanismo de autenticación simulado sin relación con vulnerabilidades reales.,Delta,Rare3,Standard,Delta,TRUE,,,,M35A5FYK,xoaxiuwwpi,114
921,Generic Compromise C16,Este registro de prueba describe un mecanismo de autenticación simulado generado aleatoriamente para pruebas de entropía.,Delta,Dominant,Standard,Delta,TRUE,,,,TZL2I7V7,rngmmyjoba,121
450,Test Escalation E2-1,Se simula la explotación de un mecanismo de autenticación simulado generado aleatoriamente para pruebas de entropía.,Gamma,Dominant,Standard,Gamma,FALSE,,,,JFBDFBCB,fejaronyjx,116
773,Sample Bypass F13-1,Este registro de prueba describe una condición de entrada no controlada como parte de un conjunto de datos sintético.,Alpha,Dominant,Standard,Alpha,TRUE,,,,T4TMEJYM,ecqqgxasbn,117
674,Trial Hijack E7-1,Este registro de prueba describe un componente de red ficticio generado aleatoriamente para pruebas de entropía.,Beta,Dominant,Variant_B,Gamma,FALSE,Low,,,47666ZMA,zxqgkfwygr,112
1087,Trial Hijack E10,Se simula la explotación de una configuración de prueba insegura como parte de un conjunto de datos sintético.,Alpha,Dominant,Standard,Alpha,FALSE,High,Evento raro C,,KN95LJ8H,qwqkbqpcrf,110
1142,Trial Hijack F7,Este registro de prueba describe un mecanismo de autenticación simulado sin relación con vulnerabilidades reales.,Beta,Dominant,Standard,Beta,FALSE,Low,,,7SH8MX5J,tcectbkouv,113
98,Mock Injection C4,Este registro de prueba describe un componente de red ficticio generado aleatoriamente para pruebas de entropía.,Alpha,Dominant,Standard,Alpha,TRUE,Medium,,,YY02WPF9,bdqrzytufo,112
42,Fake Overflow E10-2,Caso ficticio generado para evaluar un mecanismo de autenticación simulado sin relación con vulnerabilidades reales.,Alpha,Dominant,Standard,Alpha,TRUE,Low,,,KWKS5D9O,zotsbkthdw,116
146,Mock Injection D3-1,Caso ficticio generado para evaluar un mecanismo de autenticación simulado generado aleatoriamente para pruebas de entropía.,Delta,Rare3,Standard,Delta,TRUE,Low,Evento raro B,,GYCR8B54,zzpjyuaqdq,124
872,Sample Bypass F5,El escenario sintético representa una configuración de prueba insegura generado aleatoriamente para pruebas de entropía.,Gamma,Dominant,Standard,Gamma,TRUE,Medium,,,7XTPHA9Q,mffvwtyesj,120
379,Sample Bypass E5-1,Caso ficticio generado para evaluar un mecanismo de autenticación simulado como parte de un conjunto de datos sintético.,Alpha,Dominant,Standard,Alpha,TRUE,Critical,,,N3RIPE05,ayuimghsjj,120
698,Synthetic Exploit E11,Este registro de prueba describe una configuración de prueba insegura generado aleatoriamente para pruebas de entropía.,Gamma,Dominant,Standard,Gamma,FALSE,Medium,,,NNB8XKPQ,euhhzeyeoe,119
868,Dummy Breach F4-1,Se simula la explotación de una dependencia simulada sin parches con fines exclusivamente de validación del modelo.,Alpha,Dominant,Standard,Alpha,TRUE,Medium,,,0436LJJ6,kcgryjyedm,115
360,Demo Spoofing F11-1,Se simula la explotación de una configuración de prueba insegura con fines exclusivamente de validación del modelo.,Beta,Dominant,Standard,Beta,FALSE,Medium,,,KZ0PLWYG,ajpunxivdx,115
743,Demo Spoofing A14-1,El escenario sintético representa una configuración de prueba insegura sin relación con vulnerabilidades reales.,Delta,Dominant,Standard,Delta,TRUE,Medium,,,MCXPIIXV,ykrszxjtzb,112
1090,Dummy Breach D13,El escenario sintético representa una dependencia simulada sin parches sin relación con vulnerabilidades reales.,Alpha,Dominant,Standard,Alpha,FALSE,Medium,,,PIBMPHCH,yeazlcyxng,112
567,Sample Bypass C14-1,Este registro de prueba describe una dependencia simulada sin parches sin relación con vulnerabilidades reales.,Beta,Dominant,Standard,Beta,TRUE,Low,,,OEF9YICO,gwocifamwy,111
970,Mock Injection C6,El escenario sintético representa un mecanismo de autenticación simulado con fines exclusivamente de validación del modelo.,Alpha,Dominant,Standard,Alpha,FALSE,,,,QRTM8GHB,zzmewybklp,123
329,Test Escalation C7-1,Se simula la explotación de un componente de red ficticio con fines exclusivamente de validación del modelo.,Beta,Dominant,Standard,Beta,FALSE,Medium,,,KHRWH349,mgwbdyokqk,108
251,Placeholder Attack B1-1,Este registro de prueba describe un componente de red ficticio generado aleatoriamente para pruebas de entropía.,Delta,Rare3,Standard,Delta,TRUE,Critical,,,3WYJMQXN,ajeqnvygla,112
651,Mock Injection A3,Se simula la explotación de una configuración de prueba insegura como parte de un conjunto de datos sintético.,Alpha,Dominant,Standard,Alpha,TRUE,High,,,3SA3FUS4,mqbywcepcz,110
825,Sample Bypass D10-1,Este registro de prueba describe una configuración de prueba insegura como parte de un conjunto de datos sintético.,Delta,Dominant,Standard,Delta,FALSE,Medium,,,6A6P0Q7I,rhxkuegnce,115
364,Test Escalation D0,Caso ficticio generado para evaluar una configuración de prueba insegura generado aleatoriamente para pruebas de entropía.,Gamma,Rare3,Standard,Gamma,FALSE,Low,,,SF3BXXCE,yjzxpwbuho,122
545,Demo Spoofing B14-1,Se simula la explotación de un mecanismo de autenticación simulado como parte de un conjunto de datos sintético.,Beta,Rare3,Standard,Beta,FALSE,High,,,J9P3XMFS,onomzbaxci,112
336,Fake Overflow D19-1,Este registro de prueba describe una dependencia simulada sin parches sin relación con vulnerabilidades reales.,Alpha,Dominant,Standard,Alpha,TRUE,Critical,,,NLRHKL4J,rpqbanlyof,111
618,Demo Spoofing E17-1,El escenario sintético representa una configuración de prueba insegura como parte de un conjunto de datos sintético.,Beta,Dominant,Standard,Beta,FALSE,Medium,,,RUUPPSA2,yiggbralqj,116
86,Fake Overflow C1-1,Se simula la explotación de un mecanismo de autenticación simulado generado aleatoriamente para pruebas de entropía.,Gamma,Dominant,Standard,Gamma,FALSE,,,,7NI3WTJO,wwqizoxjgy,116
1198,Mock Injection D1,Caso ficticio generado para evaluar una condición de entrada no controlada sin relación con vulnerabilidades reales.,Delta,Dominant,Standard,Delta,TRUE,,,,V51KCFZ0,pijaeyabnh,116
799,Fake Overflow B14,Se simula la explotación de una condición de entrada no controlada generado aleatoriamente para pruebas de entropía.,Beta,Dominant,Standard,Beta,FALSE,Low,,,IA2LVUN2,gmgrbanrne,116
859,Test Escalation F19-2,Este registro de prueba describe una dependencia simulada sin parches con fines exclusivamente de validación del modelo.,Alpha,Rare3,Standard,Alpha,FALSE,,,,2OKKCCPH,jbvctrjfcn,120
1065,Dummy Breach A6-1,El escenario sintético representa un mecanismo de autenticación simulado sin relación con vulnerabilidades reales.,Alpha,Dominant,Standard,Alpha,FALSE,Low,,,TT2QRZBI,wmmgvgroez,114
557,Fake Overflow B7-1,El escenario sintético representa una dependencia simulada sin parches sin relación con vulnerabilidades reales.,Delta,Dominant,Standard,Delta,FALSE,Medium,,,NK96OLTW,amvlrtejbr,112
1067,Synthetic Exploit D0,El escenario sintético representa una configuración de prueba insegura con fines exclusivamente de validación del modelo.,Gamma,Dominant,Standard,Gamma,FALSE,High,,,Z3GM1WRW,plahgsnzku,121
169,Synthetic Exploit D16-2,El escenario sintético representa una condición de entrada no controlada sin relación con vulnerabilidades reales.,Gamma,Dominant,Standard,Gamma,FALSE,,,,HZYXWYTR,ndtsklidla,114
43,Dummy Breach F14,Caso ficticio generado para evaluar una condición de entrada no controlada como parte de un conjunto de datos sintético.,Beta,Dominant,Standard,Beta,TRUE,High,,,GC3U88NJ,nihepygmkm,120
1069,Dummy Breach B4,Este registro de prueba describe una condición de entrada no controlada generado aleatoriamente para pruebas de entropía.,Alpha,Dominant,Standard,Alpha,TRUE,High,,,X93XJ5L2,ascwbjjnxu,121
54,Placeholder Attack D17-1,Se simula la explotación de un componente de red ficticio con fines exclusivamente de validación del modelo.,Gamma,Dominant,Standard,Gamma,FALSE,Low,,,MK802N4J,fmnnsjdrgr,108
805,Generic Compromise C6-1,Se simula la explotación de una dependencia simulada sin parches generado aleatoriamente para pruebas de entropía.,Delta,Dominant,Standard,Delta,FALSE,High,,,7UWX6R1Q,yzkghmoozj,114
1074,Demo Spoofing E15,El escenario sintético representa una condición de entrada no controlada como parte de un conjunto de datos sintético.,Gamma,Dominant,Standard,Gamma,TRUE,,,,0H7TO0MU,vfnoerncpa,118
657,Fake Overflow D9-1,Se simula la explotación de una configuración de prueba insegura generado aleatoriamente para pruebas de entropía.,Alpha,Dominant,Standard,Alpha,FALSE,Critical,,,BNM7A8OD,elefojiipb,114
1127,Fake Overflow E10-1,El escenario sintético representa una configuración de prueba insegura sin relación con vulnerabilidades reales.,Delta,Dominant,Standard,Delta,FALSE,Critical,,,L5OATPJH,dxwsljlwgn,112
1042,Fake Overflow D17-2,El escenario sintético representa un mecanismo de autenticación simulado con fines exclusivamente de validación del modelo.,Alpha,Dominant,Standard,Alpha,FALSE,High,,,NSCS0B6I,lveeeyagsh,123
584,Test Escalation B12-1,Se simula la explotación de un mecanismo de autenticación simulado con fines exclusivamente de validación del modelo.,Delta,Dominant,Standard,Delta,TRUE,Low,Evento raro C,,J1IKU6GX,ovsjdxmzcs,117
685,Placeholder Attack B9-1,Se simula la explotación de una condición de entrada no controlada sin relación con vulnerabilidades reales.,Delta,Dominant,Standard,Delta,TRUE,,,,HBEVP4VZ,tixugdvtsq,108
453,Synthetic Exploit C8,Este registro de prueba describe un mecanismo de autenticación simulado generado aleatoriamente para pruebas de entropía.,Alpha,Dominant,Standard,Alpha,FALSE,Medium,,,7GA9NBSJ,undvnzzvga,121
1085,Demo Spoofing D11-2,El escenario sintético representa una dependencia simulada sin parches sin relación con vulnerabilidades reales.,Beta,Dominant,Variant_A,Beta,FALSE,Critical,,,TBSLA5AZ,iycazpiuec,112
90,Synthetic Exploit A16-1,El escenario sintético representa un mecanismo de autenticación simulado generado aleatoriamente para pruebas de entropía.,Beta,Dominant,Standard,Beta,TRUE,Low,,,38IQMZLU,myppidovga,122
547,Synthetic Exploit E16-1,Se simula la explotación de un mecanismo de autenticación simulado generado aleatoriamente para pruebas de entropía.,Gamma,Dominant,Standard,Gamma,FALSE,Medium,,,90TFI7I3,yyebjcjddv,116
951,Mock Injection F14-1,Este registro de prueba describe una condición de entrada no controlada generado aleatoriamente para pruebas de entropía.,Beta,Dominant,Standard,Beta,TRUE,Low,,,3UE2H5LH,zrlepdgdtr,121
737,Fake Overflow D16-1,Caso ficticio generado para evaluar una configuración de prueba insegura generado aleatoriamente para pruebas de entropía.,Beta,Dominant,Standard,Beta,FALSE,Medium,,,3CFDOTNA,kkmybxdgkm,122
482,Mock Injection C1-2,El escenario sintético representa un componente de red ficticio sin relación con vulnerabilidades reales.,Gamma,Dominant,Standard,Gamma,TRUE,Low,,,SKRCJGJE,yfimknaunl,105
688,Generic Compromise D8-1,Se simula la explotación de una condición de entrada no controlada sin relación con vulnerabilidades reales.,Delta,Dominant,Standard,Delta,TRUE,High,,,DV1EC406,wojbuccyjy,108
553,Mock Injection A5-1,Este registro de prueba describe un componente de red ficticio con fines exclusivamente de validación del modelo.,Gamma,Dominant,Standard,Gamma,TRUE,Medium,,,N3NJ8ZIP,bkjwkfoimd,113
1103,Trial Hijack A14-1,El escenario sintético representa una dependencia simulada sin parches con fines exclusivamente de validación del modelo.,Gamma,Dominant,Standard,Gamma,TRUE,High,,,FW7K31BK,zsgquimfmz,121
1171,Sample Bypass F11-2,Este registro de prueba describe una condición de entrada no controlada con fines exclusivamente de validación del modelo.,Delta,Dominant,Standard,Delta,TRUE,Low,,,C23J6TXP,punbnkigsv,122
319,Synthetic Exploit B0-1,El escenario sintético representa una condición de entrada no controlada generado aleatoriamente para pruebas de entropía.,Alpha,Dominant,Standard,Alpha,FALSE,Critical,,,EBWSREVR,nrmcjlksua,122
525,Trial Hijack B5-1,Se simula la explotación de una dependencia simulada sin parches como parte de un conjunto de datos sintético.,Gamma,Dominant,Standard,Gamma,FALSE,Medium,,,CMC4GSMM,zfdmgajhny,110
175,Demo Spoofing F2-1,Este registro de prueba describe un componente de red ficticio sin relación con vulnerabilidades reales.,Beta,Dominant,Standard,Beta,TRUE,Medium,,,N73XIMDD,aauzqmwrlc,104
996,Mock Injection C16-2,Caso ficticio generado para evaluar un mecanismo de autenticación simulado sin relación con vulnerabilidades reales.,Delta,Dominant,Standard,Delta,FALSE,,,,4QQHN77T,leuoaujzjy,116
650,Dummy Breach C8-2,Caso ficticio generado para evaluar un mecanismo de autenticación simulado sin relación con vulnerabilidades reales.,Gamma,Dominant,Variant_A,Gamma,TRUE,Critical,,,IYPC2WEM,nsvzdofpyv,116
327,Synthetic Exploit A13,Caso ficticio generado para evaluar una configuración de prueba insegura sin relación con vulnerabilidades reales.,Delta,Dominant,Standard,Delta,TRUE,Critical,,,XGRXMDHB,zqbwjmluas,114
1033,Generic Compromise A7,El escenario sintético representa una condición de entrada no controlada con fines exclusivamente de validación del modelo.,Gamma,Dominant,Standard,Gamma,FALSE,Medium,,,QNZ7SY6Y,zcnumaibjn,123
938,Trial Hijack A10-2,El escenario sintético representa un componente de red ficticio generado aleatoriamente para pruebas de entropía.,Beta,Rare2,Standard,Beta,FALSE,Critical,,,23Q027EA,wilxbntptt,113
413,Dummy Breach F6,Este registro de prueba describe una configuración de prueba insegura como parte de un conjunto de datos sintético.,Alpha,Dominant,Standard,Alpha,FALSE,Critical,,,K9UK8ZZN,sbklnsdxsm,115
160,Fake Overflow D3-1,El escenario sintético representa una configuración de prueba insegura como parte de un conjunto de datos sintético.,Gamma,Dominant,Standard,Gamma,FALSE,Medium,,,014B8IIF,mgpvtxvzxy,116
887,Dummy Breach C10,El escenario sintético representa una condición de entrada no controlada como parte de un conjunto de datos sintético.,Gamma,Dominant,Standard,Delta,TRUE,,,,GN47Y8UW,spjudtdnzd,118
814,Dummy Breach A3,Este registro de prueba describe una dependencia simulada sin parches con fines exclusivamente de validación del modelo.,Gamma,Dominant,Standard,Gamma,FALSE,High,,,WBB9CBBA,jvseglociq,120
608,Generic Compromise C19-1,Caso ficticio generado para evaluar una dependencia simulada sin parches con fines exclusivamente de validación del modelo.,Gamma,Dominant,Standard,Gamma,FALSE,Critical,,,K77CHI42,rxpxveyqoq,123
1084,Placeholder Attack E9,Este registro de prueba describe un mecanismo de autenticación simulado generado aleatoriamente para pruebas de entropía.,Gamma,Dominant,Standard,Gamma,TRUE,Critical,,,PCX1Z4TM,sehqnotxcr,121
53,Generic Compromise B7,Este registro de prueba describe una dependencia simulada sin parches con fines exclusivamente de validación del modelo.,Alpha,Dominant,Standard,Alpha,TRUE,Medium,,,17EDJJLS,ceeognjpae,120
861,Synthetic Exploit A16-2,Caso ficticio generado para evaluar un mecanismo de autenticación simulado sin relación con vulnerabilidades reales.,Gamma,Dominant,Standard,Gamma,TRUE,Low,,,ZWQ2GP0A,hseywmizhs,116
958,Mock Injection E9-2,Caso ficticio generado para evaluar una dependencia simulada sin parches con fines exclusivamente de validación del modelo.,Delta,Rare3,Standard,Delta,FALSE,Medium,,,YIWRL54C,vaitjnnksk,123
983,Demo Spoofing E6,Este registro de prueba describe un mecanismo de autenticación simulado generado aleatoriamente para pruebas de entropía.,Gamma,Dominant,Standard,Gamma,FALSE,Low,,,MSY2704R,jyuqjxaica,121
80,Generic Compromise D19,Se simula la explotación de un mecanismo de autenticación simulado con fines exclusivamente de validación del modelo.,Beta,Dominant,Standard,Beta,TRUE,,,,2S96NKMH,xzrnklxrws,117
697,Trial Hijack D14,El escenario sintético representa una configuración de prueba insegura con fines exclusivamente de validación del modelo.,Delta,Dominant,Standard,Delta,TRUE,High,,,1EXPACHK,mcbxdnjfib,121
